date,secao,secao_nome,saldo,admissoes,fonte
2019-11-01,I,Alojamento e alimentação,15188,96235,CAGED Antigo
2019-11-01,J,Informação e comunicação,2379,27509,CAGED Antigo
2019-11-01,K,Atividades financeiras,-563,15103,CAGED Antigo
2019-11-01,L,Atividades imobiliárias,311,4995,CAGED Antigo
2019-11-01,M,Atividades profissionais e científicas,4626,42352,CAGED Antigo
2019-11-01,N,Atividades administrativas e serviços,16833,176878,CAGED Antigo
2019-11-01,O,Administração pública,-610,2479,CAGED Antigo
2019-11-01,P,Educação,-3149,25933,CAGED Antigo
2019-11-01,Q,Saúde humana e serviço social,4606,53619,CAGED Antigo
2019-11-01,R,"Artes, cultura e esporte",1196,8494,CAGED Antigo
2019-11-01,S,Outros serviços,1162,26891,CAGED Antigo
2019-11-01,T,Serviços domésticos,3,158,CAGED Antigo
2019-11-01,U,Organismos internacionais,0,37,CAGED Antigo
2019-12-01,A,Agropecuária,-43416,41702,CAGED Antigo
2019-12-01,B,Indústria extrativa,-1359,2571,CAGED Antigo
2019-12-01,C,Indústria de transformação,-100033,101220,CAGED Antigo
2019-12-01,D,Eletricidade e gás,-1298,1159,CAGED Antigo
2019-12-01,E,"Água, esgoto e resíduos",572,5432,CAGED Antigo
2019-12-01,F,Construção,-49462,74004,CAGED Antigo
2019-12-01,G,Comércio e reparação,17848,323102,CAGED Antigo
2019-12-01,H,Transporte e armazenagem,-14872,53463,CAGED Antigo
2019-12-01,I,Alojamento e alimentação,6789,86366,CAGED Antigo
2019-12-01,J,Informação e comunicação,-2428,21819,CAGED Antigo
2019-12-01,K,Atividades financeiras,-1346,11679,CAGED Antigo
2019-12-01,L,Atividades imobiliárias,-688,3838,CAGED Antigo
2019-12-01,M,Atividades profissionais e científicas,-6601,29470,CAGED Antigo
2019-12-01,N,Atividades administrativas e serviços,348,148620,CAGED Antigo
2019-12-01,O,Administração pública,-15378,1951,CAGED Antigo
2019-12-01,P,Educação,-74021,13507,CAGED Antigo
2019-12-01,Q,Saúde humana e serviço social,-5177,44337,CAGED Antigo
2019-12-01,R,"Artes, cultura e esporte",-500,7236,CAGED Antigo
2019-12-01,S,Outros serviços,-16259,19190,CAGED Antigo
2019-12-01,T,Serviços domésticos,-17,155,CAGED Antigo
2019-12-01,U,Organismos internacionais,-13,27,CAGED Antigo
